date,ticker,open,high,low,close,volume
2024-02-22,0762.HK,68.96,69.32,67.96,69.21,19671294
2024-02-23,0762.HK,69.59,70.95,68.53,69.5,43989432
2024-02-26,0762.HK,69.42,71.34,67.95,69.58,73687615
2024-02-27,0762.HK,69.73,70.24,67.91,69.37,47583607
2024-02-28,0762.HK,68.52,69.17,67.24,69.08,19527358
2024-02-29,0762.HK,69.62,71.39,68.02,69.61,93581039
2024-03-01,0762.HK,70.23,71.6,69.26,69.6,37018679
2024-03-04,0762.HK,69.34,71.13,69.01,69.94,85147600
2024-03-05,0762.HK,70.87,71.25,68.8,70.18,19404269
2024-03-06,0762.HK,70.67,72.47,70.42,71.38,82668909
2024-03-07,0762.HK,72.12,74.1,71.31,72.11,84193287
2024-03-08,0762.HK,71.83,74.19,71.63,72.34,17853070
2024-03-11,0762.HK,73.54,76.06,71.85,74.0,46790959
2024-03-12,0762.HK,74.2,75.97,74.12,74.48,36677434
2024-03-13,0762.HK,75.84,78.19,75.46,75.95,89823208
2024-03-14,0762.HK,76.57,77.2,75.31,76.66,71893099
2024-03-15,0762.HK,73.97,75.16,72.42,74.56,43802426
2024-03-18,0762.HK,76.53,76.09,75.29,76.03,93317091
2024-03-19,0762.HK,75.8,77.79,76.14,76.2,96265527
2024-03-20,0762.HK,75.75,76.39,74.21,76.16,70501531
2024-03-21,0762.HK,76.84,78.04,74.97,76.49,17807917
2024-03-22,0762.HK,76.24,77.22,75.49,76.11,44694647
2024-03-25,0762.HK,76.14,77.06,74.58,76.39,27308891
2024-03-26,0762.HK,75.11,76.51,73.54,75.72,19454970
2024-03-27,0762.HK,77.57,77.94,76.42,77.19,71971533
2024-03-28,0762.HK,77.2,79.29,74.81,77.07,74126612
2024-03-29,0762.HK,77.35,78.63,74.73,76.64,33355210
2023-04-14,2318.HK,91.83,93.07,91.86,92.51,30242323
2023-04-17,2318.HK,92.67,96.21,91.23,93.56,1946260
2023-04-18,2318.HK,93.67,94.83,92.54,94.17,92118593
2023-04-19,2318.HK,92.14,92.7,89.84,91.45,55945899
2023-04-20,2318.HK,90.02,90.63,90.32,90.49,19483199
2023-04-21,2318.HK,92.3,94.18,91.45,92.87,2824986
2023-04-24,2318.HK,92.8,94.52,92.57,93.46,23613427
2023-04-25,2318.HK,94.08,95.8,93.91,94.23,33280979
2023-04-26,2318.HK,93.79,95.87,93.77,94.49,11876115
2023-04-27,2318.HK,93.49,93.69,90.92,93.64,48812382
2023-04-28,2318.HK,93.74,96.51,93.0,94.12,45939363
2023-05-01,2318.HK,91.81,93.35,89.33,91.98,89386542
2023-05-02,2318.HK,90.68,90.27,87.41,89.78,15214168
2023-05-03,2318.HK,89.1,90.57,88.41,88.81,75430812
2023-05-04,2318.HK,88.99,90.72,88.25,89.08,51760910
2023-05-05,2318.HK,86.96,88.69,85.85,87.0,64750288
2023-05-08,2318.HK,87.38,89.07,86.25,87.19,52454506
2023-05-09,2318.HK,86.22,87.06,83.95,85.9,1140403
2023-05-10,2318.HK,84.92,86.32,84.74,84.81,36786355
2023-05-11,2318.HK,86.3,87.01,84.07,86.48,77507644
2023-05-12,2318.HK,86.12,88.13,85.74,86.55,47652432
2023-05-15,2318.HK,86.04,86.53,83.56,85.39,89705536
2023-05-16,2318.HK,86.27,86.07,83.15,85.65,9908570
2023-05-17,2318.HK,83.42,86.22,82.67,83.78,37952911
2023-05-18,2318.HK,84.93,85.42,82.55,84.28,94180733
2023-05-19,2318.HK,86.29,87.86,84.44,85.69,79154401
2023-05-22,2318.HK,86.01,88.05,86.52,86.56,29804884
2023-05-23,2318.HK,89.91,90.7,86.81,89.38,76538920
2023-05-24,2318.HK,86.22,88.44,84.42,86.8,94739872
2023-05-25,2318.HK,86.62,87.57,84.71,86.98,94654217
2023-05-26,2318.HK,85.61,87.14,83.97,85.25,47998050
2023-05-29,2318.HK,84.38,86.47,83.12,85.04,97737387
2023-05-30,2318.HK,85.57,86.11,82.9,85.06,78747837
2023-05-31,2318.HK,87.32,88.49,85.91,87.99,56132173
2023-06-01,2318.HK,88.43,88.75,85.51,87.93,46989307
2023-06-02,2318.HK,88.28,88.42,85.78,87.84,94775475
2023-06-05,2318.HK,89.99,91.83,88.67,89.18,19630232
2023-06-06,2318.HK,88.62,90.04,87.31,89.13,95696247
2023-06-07,2318.HK,92.12,93.58,89.36,91.59,91043030
2023-06-08,2318.HK,93.14,92.99,92.18,92.53,27952506
2023-06-09,2318.HK,92.92,95.55,92.73,93.7,10398268
2023-06-12,2318.HK,90.77,93.81,90.22,91.1,73277441
2023-06-13,2318.HK,93.29,94.05,91.79,93.83,25640940
2023-06-14,2318.HK,92.43,93.46,91.74,92.92,33482244
2023-06-15,2318.HK,93.52,93.44,91.43,92.93,2352125
2023-06-16,2318.HK,92.0,92.19,91.97,92.03,79268620
2023-06-19,2318.HK,90.62,90.87,89.53,90.64,76117611
2023-06-20,2318.HK,88.47,90.54,88.53,89.02,77056529
2023-06-21,2318.HK,89.72,91.53,89.01,89.18,41146594
2023-06-22,2318.HK,86.68,88.61,85.77,86.56,99556502
2023-06-23,2318.HK,85.42,87.18,84.4,86.26,26969269
2023-06-26,2318.HK,87.16,89.51,85.24,87.65,74419274
2023-06-27,2318.HK,88.84,89.16,86.51,88.5,63257197
2023-06-28,2318.HK,89.56,91.43,88.69,89.09,96523416
2023-06-29,2318.HK,88.05,90.31,87.41,87.91,89572094
2023-06-30,2318.HK,85.0,88.32,84.48,85.84,80020115
2023-07-03,2318.HK,86.55,88.23,85.29,87.2,29874218
2023-07-04,2318.HK,85.97,88.72,84.05,86.63,31938040
2023-07-05,2318.HK,85.97,88.06,84.6,86.53,26640846
2023-07-06,2318.HK,86.28,87.99,84.02,86.3,18375633
2023-07-07,2318.HK,86.74,89.73,85.61,87.18,60300018
2023-07-10,2318.HK,89.15,90.93,87.12,89.61,4439472
2023-07-11,2318.HK,91.54,92.69,89.22,91.59,69072541
2023-07-12,2318.HK,89.28,89.46,87.41,88.41,96334618
2023-07-13,2318.HK,88.6,89.24,87.32,88.02,13685368
2023-07-14,2318.HK,86.28,86.98,84.09,86.26,43201809
2023-07-17,2318.HK,86.84,89.32,86.06,87.49,53583318
2023-07-18,2318.HK,86.89,87.88,86.42,87.51,98515965
2023-07-19,2318.HK,87.61,89.08,87.98,88.32,8154929
2023-07-20,2318.HK,88.48,89.2,86.26,87.82,31658375
2023-07-21,2318.HK,86.12,87.26,86.17,86.47,72655727
2023-07-24,2318.HK,85.65,87.4,83.46,85.36,62186238
2023-07-25,2318.HK,83.35,85.37,81.69,83.41,64674683
2023-07-26,2318.HK,82.47,82.84,79.56,81.85,52089031
2023-07-27,2318.HK,79.81,81.67,79.94,80.06,49075223
2023-07-28,2318.HK,78.77,80.38,76.71,78.83,26097112
2023-07-31,2318.HK,78.2,79.11,75.26,77.55,21257921
2023-08-01,2318.HK,78.31,79.82,77.65,78.03,29925503
2023-08-02,2318.HK,79.13,79.76,77.74,78.46,60077147
2023-08-03,2318.HK,78.34,81.22,76.86,78.94,26233313
2023-08-04,2318.HK,80.85,81.83,79.95,80.34,52057882
2023-08-07,2318.HK,80.07,82.48,77.94,80.26,85756891
2023-08-08,2318.HK,78.91,81.36,77.29,79.34,58441677
2023-08-09,2318.HK,82.62,83.15,81.36,81.99,80662490
2023-08-10,2318.HK,83.51,85.43,81.74,83.12,18139418
2023-08-11,2318.HK,82.57,83.94,81.18,83.32,56236925
2023-08-14,2318.HK,82.92,83.54,81.03,83.44,83325380
2023-08-15,2318.HK,83.98,84.72,83.56,83.82,7949464
2023-08-16,2318.HK,84.39,85.13,81.54,83.59,68227840
2023-08-17,2318.HK,84.21,84.84,83.42,83.76,15922508
2023-08-18,2318.HK,84.03,84.64,82.41,84.41,24634152
2023-08-21,2318.HK,84.2,83.7,82.07,83.51,53707470
2023-08-22,2318.HK,82.12,83.91,80.87,81.47,97108308
2023-08-23,2318.HK,79.41,81.24,78.26,78.95,8896579
2023-08-24,2318.HK,79.86,81.57,78.46,80.02,28065007
2023-08-25,2318.HK,78.26,80.33,75.88,78.14,77153889
2023-08-28,2318.HK,79.05,80.97,78.54,78.7,76461023
2023-08-29,2318.HK,77.38,77.83,76.3,77.35,76769847
2023-08-30,2318.HK,76.65,77.85,74.21,76.05,60368945
2023-08-31,2318.HK,74.99,75.26,73.44,75.24,12208844
2023-09-01,2318.HK,75.99,76.06,73.86,75.48,96033720
2023-09-04,2318.HK,73.85,74.05,72.44,74.03,12810658
2023-09-05,2318.HK,72.78,73.53,72.47,73.36,19745424
2023-09-06,2318.HK,73.15,75.25,72.08,73.35,91653443
2023-09-07,2318.HK,72.03,72.89,71.49,72.03,8244334
2023-09-08,2318.HK,72.99,75.03,72.46,73.59,79251109
2023-09-11,2318.HK,72.3,72.54,70.83,71.7,50568966
2023-09-12,2318.HK,72.17,73.26,71.29,71.48,26179668
2023-09-13,2318.HK,73.26,73.44,71.13,72.86,94482349
2023-09-14,2318.HK,70.74,73.5,69.61,71.43,82124370
2023-09-15,2318.HK,71.01,72.08,69.65,71.33,58965890
2023-09-18,2318.HK,71.26,72.89,69.37,71.48,7373113
2023-09-19,2318.HK,70.07,71.52,70.24,70.63,88929613
2023-09-20,2318.HK,70.2,71.78,70.07,70.56,29594113
2023-09-21,2318.HK,71.04,72.29,69.32,71.17,3572247
2023-09-22,2318.HK,70.2,72.02,68.72,70.69,19779940
2023-09-25,2318.HK,71.28,71.68,69.78,71.51,91215709
2023-09-26,2318.HK,71.26,73.36,70.62,71.95,67592225
2023-09-27,2318.HK,71.46,71.81,71.01,71.33,49702097
2023-09-28,2318.HK,73.02,73.44,72.52,72.55,77278446
2023-09-29,2318.HK,72.43,72.87,70.63,71.76,75789927
2023-10-02,2318.HK,73.25,74.8,71.22,72.7,80071752
2023-10-03,2318.HK,71.51,73.1,70.15,71.92,35392338
2023-10-04,2318.HK,72.21,71.91,70.81,71.6,59702473
2023-10-05,2318.HK,70.89,72.13,70.5,71.44,19530682
2023-10-06,2318.HK,72.24,73.91,70.12,71.81,19504284
2023-10-09,2318.HK,69.17,70.78,67.74,69.23,2968110
2023-10-10,2318.HK,69.77,71.72,68.44,69.72,42593320
2023-10-11,2318.HK,70.28,71.07,69.04,69.62,56707498
2023-10-12,2318.HK,70.6,71.38,69.72,69.94,70238507
2023-10-13,2318.HK,70.81,71.09,69.0,70.48,78515480
2023-10-16,2318.HK,70.62,72.1,69.31,70.91,81881354
2023-10-17,2318.HK,68.25,70.5,67.97,68.79,19504043
2023-10-18,2318.HK,67.76,68.28,66.33,67.71,35801276
2023-10-19,2318.HK,67.46,70.07,66.08,68.06,66587190
2023-10-20,2318.HK,68.1,69.6,66.96,68.27,67701313
2023-10-23,2318.HK,67.79,68.88,65.69,67.48,66032430
2023-10-24,2318.HK,67.94,68.3,67.04,68.24,43920767
2023-10-25,2318.HK,67.95,69.43,66.58,67.99,32212770
2023-10-26,2318.HK,68.3,70.33,68.01,68.91,35593086
2023-10-27,2318.HK,70.46,71.3,69.06,70.17,51621129
2023-10-30,2318.HK,70.67,71.88,68.98,70.48,14933592
2023-10-31,2318.HK,70.59,72.44,70.81,71.08,41540131
2023-11-01,2318.HK,69.98,72.05,70.09,70.45,88177661
2023-11-02,2318.HK,71.56,73.25,69.29,71.4,11616344
2023-11-03,2318.HK,71.07,73.18,69.65,71.65,50140072
2023-11-06,2318.HK,71.31,72.01,71.07,71.35,17872886
2023-11-07,2318.HK,69.85,71.69,68.02,70.06,67622089
2023-11-08,2318.HK,70.0,71.51,69.3,69.56,32619027
2023-11-09,2318.HK,68.54,68.58,66.9,68.42,10328015
2023-11-10,2318.HK,68.96,71.03,67.86,69.21,56627912
2023-11-13,2318.HK,70.4,71.47,70.43,70.5,30319292
2023-11-14,2318.HK,71.66,72.38,69.46,71.48,49443752
2023-11-15,2318.HK,74.62,74.38,72.09,74.16,16209520
2023-11-16,2318.HK,74.05,75.26,72.7,73.66,47354414
2023-11-17,2318.HK,74.91,76.04,73.91,74.33,81512967
2023-11-20,2318.HK,73.24,74.04,72.74,73.03,92674734
2023-11-21,2318.HK,72.14,72.94,72.74,72.83,28438900
2023-11-22,2318.HK,71.76,72.06,69.35,71.23,8963876
2023-11-23,2318.HK,71.36,72.39,70.75,71.85,70448292
2023-11-24,2318.HK,72.18,72.43,70.45,71.48,52659754
2023-11-27,2318.HK,69.35,70.37,67.23,69.29,1170757
2023-11-28,2318.HK,68.04,68.81,67.99,68.6,21286687
2023-11-29,2318.HK,71.01,72.42,70.4,70.46,93969049
2023-11-30,2318.HK,70.58,71.99,69.15,70.9,80814755
2023-12-01,2318.HK,72.29,73.57,70.52,71.74,76108714
2023-12-04,2318.HK,71.31,71.97,71.35,71.88,43110172
2023-12-05,2318.HK,72.41,71.91,71.39,71.7,48518323
2023-12-06,2318.HK,72.2,73.49,71.55,71.73,30487151
2023-12-07,2318.HK,72.66,72.34,70.03,72.01,43729936
2023-12-08,2318.HK,71.31,71.85,70.48,70.84,73238993
2023-12-11,2318.HK,71.25,73.71,69.65,71.67,89929691
2023-12-12,2318.HK,72.6,73.98,71.63,72.89,18011621
2023-12-13,2318.HK,72.48,73.11,70.95,72.69,19518626
2023-12-14,2318.HK,72.12,73.86,71.2,72.13,89427452
2023-12-15,2318.HK,71.54,72.82,70.63,71.34,45496460
2023-12-18,2318.HK,73.52,73.39,72.93,73.24,78003402
2023-12-19,2318.HK,72.39,74.43,70.6,72.76,22507410
2023-12-20,2318.HK,72.85,75.21,72.95,73.49,81549966
2023-12-21,2318.HK,72.57,74.39,72.64,73.29,16384711
2023-12-22,2318.HK,73.26,73.22,71.24,73.04,48103884
2023-12-25,2318.HK,72.44,72.53,70.45,72.22,21240190
2023-12-26,2318.HK,70.81,71.66,69.89,71.18,65725175
2023-12-27,2318.HK,71.89,73.66,71.38,71.98,13526164
2023-12-28,2318.HK,70.29,72.79,68.97,70.93,15685578
2023-12-29,2318.HK,70.75,72.78,70.54,71.43,98703462
2024-01-01,2318.HK,72.1,72.42,70.19,71.54,30388351
2024-01-02,2318.HK,71.86,72.66,70.48,72.36,12297360
2024-01-03,2318.HK,71.35,72.38,71.63,71.72,58268851
2024-01-04,2318.HK,73.6,73.71,71.71,72.89,33133287
2024-01-05,2318.HK,72.29,73.07,72.63,72.75,98694257
2024-01-08,2318.HK,74.91,75.94,74.29,75.6,19447014
2024-01-09,2318.HK,73.58,74.07,72.58,73.78,27897767
2024-01-10,2318.HK,76.26,76.7,75.17,76.48,98342503
2024-01-11,2318.HK,76.09,78.36,76.0,76.35,95253783
2024-01-12,2318.HK,77.07,78.14,76.3,76.63,8488823
2024-01-15,2318.HK,75.89,78.2,75.42,75.95,96245462
2024-01-16,2318.HK,74.59,76.12,73.52,74.17,76289698
2024-01-17,2318.HK,73.63,75.64,73.21,73.6,84544611
2024-01-18,2318.HK,73.47,73.88,71.09,73.21,93629857
2024-01-19,2318.HK,73.55,74.08,71.55,73.43,83122793
2024-01-22,2318.HK,75.18,76.5,73.88,74.68,37235523
2024-01-23,2318.HK,74.61,74.92,74.53,74.91,9655837
2024-01-24,2318.HK,75.35,76.29,74.09,75.15,92744571
2024-01-25,2318.HK,74.89,77.36,73.45,75.6,4777206
2024-01-26,2318.HK,73.52,73.77,73.16,73.63,53426746
2024-01-29,2318.HK,71.13,71.89,70.97,71.81,80805069
2024-01-30,2318.HK,70.12,71.38,69.79,70.21,61440111
2024-01-31,2318.HK,69.44,71.11,69.05,69.83,73676591
2024-02-01,2318.HK,68.05,69.86,66.25,67.88,95157977
2024-02-02,2318.HK,67.25,68.55,65.38,67.19,38677018
2024-02-05,2318.HK,66.18,67.22,63.93,65.83,55112832
2024-02-06,2318.HK,65.78,68.3,66.12,66.32,3086985
2024-02-07,2318.HK,67.25,68.61,65.48,66.77,72230663
2024-02-08,2318.HK,66.41,67.79,65.17,66.48,32933364
2024-02-09,2318.HK,64.5,64.88,64.27,64.6,35521091
2024-02-12,2318.HK,64.26,66.11,63.41,64.39,54881137
2024-02-13,2318.HK,65.31,66.44,63.1,64.72,47848287
2024-02-14,2318.HK,66.13,66.25,64.28,65.52,20307992
2024-02-15,2318.HK,66.73,68.75,66.79,67.25,96932283
2024-02-16,2318.HK,68.77,68.89,66.42,68.39,98558301
2024-02-19,2318.HK,68.36,69.22,68.38,68.58,58924889
2024-02-20,2318.HK,67.91,70.12,68.28,68.3,9581177
2024-02-21,2318.HK,68.04,68.34,66.58,67.55,91566781
2024-02-22,2318.HK,69.59,69.48,67.31,68.94,8971139
2024-02-23,2318.HK,69.21,69.15,67.9,69.12,8265017
2024-02-26,2318.HK,69.66,69.87,69.44,69.79,21764160
2024-02-27,2318.HK,68.95,70.99,68.66,69.19,22684797
2024-02-28,2318.HK,67.33,69.37,66.67,67.91,76841919
2024-02-29,2318.HK,67.44,68.22,66.41,67.52,75107339
2024-03-01,2318.HK,67.77,67.32,66.26,67.22,4250707
2024-03-04,2318.HK,67.39,69.22,66.14,67.43,93312591
2024-03-05,2318.HK,66.87,68.57,66.21,66.7,11240081
2024-03-06,2318.HK,66.38,67.53,65.08,66.74,49996248
2024-03-07,2318.HK,67.89,69.88,66.78,67.93,78777053
2024-03-08,2318.HK,66.82,67.98,64.67,66.24,50106959
2024-03-11,2318.HK,63.95,64.92,62.92,64.15,82809561
2024-03-12,2318.HK,65.3,66.39,65.33,65.36,6937947
2024-03-13,2318.HK,63.92,65.42,62.31,63.94,61541627
2024-03-14,2318.HK,63.26,65.24,62.3,63.59,33577218
2024-03-15,2318.HK,64.31,64.53,62.8,64.18,42246553
2024-03-18,2318.HK,63.95,65.15,63.37,64.14,57100077
2024-03-19,2318.HK,64.28,64.67,62.4,64.08,76319946
2024-03-20,2318.HK,64.61,64.65,63.02,64.16,50358352
2024-03-21,2318.HK,66.64,67.91,64.68,66.6,72426231
2024-03-22,2318.HK,67.79,69.35,68.04,68.39,45670316
2024-03-25,2318.HK,67.22,69.69,67.47,67.69,77360049
2024-03-26,2318.HK,68.65,69.15,68.65,68.77,53702761
2024-03-27,2318.HK,69.8,70.02,67.92,69.31,98568507
2024-03-28,2318.HK,69.33,69.59,67.68,69.3,48712483
2024-03-29,2318.HK,67.74,69.32,67.18,68.37,78154290
2023-04-14,2628.HK,180.16,184.27,177.25,181.96,16891026
2023-04-17,2628.HK,178.25,180.88,178.24,179.77,81083803
2023-04-18,2628.HK,180.12,183.03,175.06,180.29,7862309
2023-04-19,2628.HK,180.07,183.89,179.53,180.94,60895303
2023-04-20,2628.HK,184.1,185.16,183.29,184.5,37014819
2023-04-21,2628.HK,188.92,190.93,186.56,188.03,90821666
2023-04-24,2628.HK,189.49,190.92,185.15,187.91,27302168
2023-04-25,2628.HK,188.23,189.17,181.72,186.61,43837786
2023-04-26,2628.HK,183.41,187.57,182.35,184.78,34437820
2023-04-27,2628.HK,182.58,189.37,182.9,184.15,84049226
2023-04-28,2628.HK,182.5,187.17,180.17,182.99,20907265
2023-05-01,2628.HK,183.16,186.46,179.77,184.55,99828628
2023-05-02,2628.HK,184.07,188.21,182.69,185.75,30762560
2023-05-03,2628.HK,187.7,188.28,186.22,187.43,33912324
2023-05-04,2628.HK,191.36,195.11,190.38,191.01,83742956
2023-05-05,2628.HK,196.81,198.68,193.46,196.39,77104744
2023-05-08,2628.HK,198.28,197.41,193.16,196.79,77835543
2023-05-09,2628.HK,199.81,202.07,196.55,200.08,60681629
2023-05-10,2628.HK,201.05,202.01,194.34,199.06,17121810
2023-05-11,2628.HK,200.79,206.04,199.87,202.64,21318158
2023-05-12,2628.HK,206.71,210.49,201.33,205.91,35065876
2023-05-15,2628.HK,211.12,211.41,207.56,209.06,45819817
2023-05-16,2628.HK,210.63,214.23,207.31,209.4,85623056
2023-05-17,2628.HK,209.17,210.95,202.6,207.34,40464267
2023-05-18,2628.HK,204.1,207.01,198.04,203.05,6072714
2023-05-19,2628.HK,203.71,204.5,199.92,202.97,74927930
2023-05-22,2628.HK,207.93,208.19,202.6,207.67,22713490
2023-05-23,2628.HK,205.75,210.26,203.67,206.75,21112843
2023-05-24,2628.HK,207.42,210.3,209.13,209.23,47386148
2023-05-25,2628.HK,213.47,217.31,208.81,211.92,70962083
2023-05-26,2628.HK,209.76,215.42,206.45,211.06,83374147
2023-05-29,2628.HK,213.48,220.26,209.46,215.27,88237734
2023-05-30,2628.HK,205.11,209.96,202.75,205.92,37264011
2023-05-31,2628.HK,202.77,207.93,196.37,202.18,91966432
2023-06-01,2628.HK,199.88,204.28,195.76,199.45,47712454
2023-06-02,2628.HK,198.49,199.49,194.28,197.03,2999297
2023-06-05,2628.HK,196.72,201.88,196.39,198.07,58677492
2023-06-06,2628.HK,197.55,201.63,195.12,198.97,50070473
2023-06-07,2628.HK,201.67,204.84,194.68,200.18,89140610
2023-06-08,2628.HK,201.9,206.52,196.8,202.01,67401233
2023-06-09,2628.HK,198.13,201.8,193.3,199.18,16009453
2023-06-12,2628.HK,193.98,196.98,190.3,195.58,69499092
2023-06-13,2628.HK,194.92,200.42,191.71,196.78,94570984
2023-06-14,2628.HK,196.65,196.28,192.7,194.96,3772526
2023-06-15,2628.HK,192.05,193.39,184.94,190.4,34907499
2023-06-16,2628.HK,191.58,195.49,191.3,193.22,47519100
2023-06-19,2628.HK,196.84,198.0,192.83,197.3,10914185
2023-06-20,2628.HK,203.19,202.76,199.49,201.95,34931300
2023-06-21,2628.HK,201.44,206.44,199.25,202.55,40614401
2023-06-22,2628.HK,204.87,207.51,200.22,204.49,56347067
2023-06-23,2628.HK,209.45,208.9,205.39,208.74,6710645
2023-06-26,2628.HK,205.47,210.25,205.94,206.77,88397762
2023-06-27,2628.HK,208.45,212.9,207.63,210.26,15559920
2023-06-28,2628.HK,212.29,215.88,210.56,211.17,1840115
2023-06-29,2628.HK,212.89,219.42,211.99,214.1,89544595
2023-06-30,2628.HK,212.84,218.59,211.97,214.74,4531767
2023-07-03,2628.HK,219.02,222.97,213.65,218.96,28059628
2023-07-04,2628.HK,220.36,222.83,218.81,219.74,34895794
2023-07-05,2628.HK,213.89,221.24,214.32,214.89,3870281
2023-07-06,2628.HK,220.81,220.34,213.21,219.62,28095856
2023-07-07,2628.HK,215.54,221.86,214.66,216.54,98179333
2023-07-10,2628.HK,221.59,223.42,218.66,220.65,99946447
2023-07-11,2628.HK,221.32,225.43,219.99,220.4,12251474
2023-07-12,2628.HK,225.25,230.06,224.02,224.33,21885959
2023-07-13,2628.HK,228.21,232.85,223.04,228.19,60446813
2023-07-14,2628.HK,228.6,232.01,225.86,229.71,53389819
2023-07-17,2628.HK,231.28,234.93,226.64,231.51,16737544
2023-07-18,2628.HK,230.91,234.39,230.1,233.02,78825429
2023-07-19,2628.HK,224.54,226.77,224.33,226.03,31210674
2023-07-20,2628.HK,228.52,231.33,221.9,226.48,29664732
2023-07-21,2628.HK,222.84,223.26,216.84,222.73,18409930
2023-07-24,2628.HK,224.57,226.79,216.72,223.35,67678136
2023-07-25,2628.HK,219.23,222.93,214.39,219.56,55626440
2023-07-26,2628.HK,217.77,216.18,211.07,215.7,25056761
2023-07-27,2628.HK,219.83,223.45,219.74,220.94,91373010
2023-07-28,2628.HK,223.19,228.19,222.08,224.53,52660919
2023-07-31,2628.HK,224.26,225.85,221.11,224.56,40720267
2023-08-01,2628.HK,226.56,230.39,219.38,225.23,9763386
2023-08-02,2628.HK,226.27,228.04,223.48,224.43,6756960
2023-08-03,2628.HK,226.52,230.06,225.45,226.4,10663389
2023-08-04,2628.HK,222.98,226.88,223.25,224.15,93949448
2023-08-07,2628.HK,229.78,234.08,220.75,227.53,5723125
2023-08-08,2628.HK,225.12,229.09,225.56,226.72,89372963
2023-08-09,2628.HK,223.92,229.52,224.77,225.33,46909441
2023-08-10,2628.HK,223.66,228.55,221.23,225.45,58188141
2023-08-11,2628.HK,223.22,223.61,223.46,223.5,54810483
2023-08-14,2628.HK,224.53,231.08,218.96,224.64,19734522
2023-08-15,2628.HK,224.25,224.62,221.54,222.88,27881814
2023-08-16,2628.HK,222.39,227.97,219.08,224.49,76026783
2023-08-17,2628.HK,229.27,234.96,227.14,228.63,18896819
2023-08-18,2628.HK,227.57,230.56,223.96,226.21,83394025
2023-08-21,2628.HK,226.14,228.97,223.35,225.81,30497785
2023-08-22,2628.HK,225.97,231.62,222.19,227.42,8911595
2023-08-23,2628.HK,223.72,230.1,221.65,225.98,75478786
2023-08-24,2628.HK,227.03,230.91,223.55,227.6,65406904
2023-08-25,2628.HK,228.88,236.17,229.1,229.54,84954762
2023-08-28,2628.HK,235.27,236.46,230.07,233.31,74467166
2023-08-29,2628.HK,232.15,237.42,229.27,231.24,99790586
2023-08-30,2628.HK,227.32,233.71,225.95,228.01,69447258
2023-08-31,2628.HK,226.22,232.36,226.33,227.01,22636297
2023-09-01,2628.HK,224.32,226.39,223.69,223.76,48404448
2023-09-04,2628.HK,224.47,228.28,223.35,225.7,8532847
2023-09-05,2628.HK,222.27,228.01,220.81,221.81,7699680
2023-09-06,2628.HK,231.88,234.43,223.85,229.62,2229192
2023-09-07,2628.HK,232.59,240.01,227.25,234.13,24081583
2023-09-08,2628.HK,235.42,238.34,232.69,234.22,74868899
2023-09-11,2628.HK,235.18,243.67,231.81,237.31,55785851
2023-09-12,2628.HK,232.2,232.7,231.37,231.53,49327439
2023-09-13,2628.HK,238.22,247.1,237.36,240.34,70220126
2023-09-14,2628.HK,238.38,244.23,231.35,238.26,27569458
2023-09-15,2628.HK,237.73,238.43,235.78,237.88,39972677
2023-09-18,2628.HK,230.25,231.33,229.36,231.3,83547121
2023-09-19,2628.HK,232.55,236.98,227.64,233.04,62597566
2023-09-20,2628.HK,226.98,232.58,226.77,229.22,91900985
2023-09-21,2628.HK,229.07,234.88,226.84,229.61,92774199
2023-09-22,2628.HK,227.32,229.96,227.01,227.78,5875195
2023-09-25,2628.HK,222.52,224.7,223.09,224.15,2050134
2023-09-26,2628.HK,223.09,224.49,214.87,221.49,40762872
2023-09-27,2628.HK,220.89,226.45,220.14,222.28,49265229
2023-09-28,2628.HK,216.05,222.35,217.02,218.05,72312103
2023-09-29,2628.HK,217.07,216.95,214.93,215.65,32897151
2023-10-02,2628.HK,215.72,223.35,217.46,217.84,65900261
2023-10-03,2628.HK,225.17,228.09,222.76,226.38,89885276
2023-10-04,2628.HK,226.45,233.7,223.2,228.05,81050030
2023-10-05,2628.HK,226.85,227.84,220.67,224.96,80419910
2023-10-06,2628.HK,223.9,228.36,221.23,223.77,16135995
2023-10-09,2628.HK,225.46,225.23,223.46,223.92,25806557
2023-10-10,2628.HK,223.83,224.69,218.23,222.79,31690183
2023-10-11,2628.HK,226.97,229.62,225.06,225.85,31429899
2023-10-12,2628.HK,227.5,231.75,220.86,226.63,40658346
2023-10-13,2628.HK,229.68,232.21,225.09,229.76,68955569
2023-10-16,2628.HK,227.43,233.59,228.28,228.73,56954554
2023-10-17,2628.HK,233.84,233.8,232.37,233.32,29259330
2023-10-18,2628.HK,233.32,239.62,229.96,232.78,72746239
2023-10-19,2628.HK,229.19,229.85,228.04,229.44,4464885
2023-10-20,2628.HK,237.93,237.14,236.0,236.98,16605967
2023-10-23,2628.HK,230.6,234.67,226.79,230.54,34735585
2023-10-24,2628.HK,227.88,230.16,224.19,228.03,36532386
2023-10-25,2628.HK,226.23,227.54,225.85,225.93,50586125
2023-10-26,2628.HK,233.04,237.83,233.54,234.48,3158872
2023-10-27,2628.HK,241.74,244.84,234.88,240.88,81930167
2023-10-30,2628.HK,245.68,248.49,245.05,246.32,64213979
2023-10-31,2628.HK,247.1,249.78,243.24,245.15,83808143
2023-11-01,2628.HK,251.86,260.04,251.18,254.12,7881271
2023-11-02,2628.HK,255.62,256.21,253.55,255.58,55103669
